Letter,Origin_X,Origin_Y,Destination_X,Destination_Y,Grammar,Valid/Invalid,ICD,Bearing Entropy,Categorized Bearing Entropy,Graph Asymmetry,Normalized ICD,Normalized Bearing Entropy,Normalized Categorized Bearing Entropy,Normalized Graph Asymmetry,Skeletonization_Method,Path,Unnamed: 17,count ,Valid/Invalid_Agent6,Valid/Invalid_Agent4,distinct
JJ_arial,500089,2129268,501804,2130840,8sector,Valid,1.953488372,5.392317423,2.938540041,232.597145,0.4916943522,0.6333315361,0.7881104329,0.2017997908,Approach2,LSP,,,,,JJ_arial_Approach2
JJ_arial,500089,2129268,501804,2130840,Klippel,Invalid,1.953488372,5.392317423,2.938540041,232.597145,0.4916943522,0.6333315361,0.7881104329,0.2017997908,Approach2,LSP,,,,,JJ_arial_Approach2
JNY_arial,503868,2134640,500089,2133068,4sector,Invalid,1.959183673,5.584962501,3.118701242,344.6200415,0.5014577259,0.6730685825,0.9046300238,0.2989901371,Approach2,LSP,,,,,JNY_arial_Approach2
JNY_arial,503868,2134640,500089,2133068,6sector,Invalid,1.959183673,5.584962501,3.118701242,344.6200415,0.5014577259,0.6730685825,0.9046300238,0.2989901371,Approach2,LSP,,,,,JNY_arial_Approach2
JNY_arial,503868,2134640,500089,2133068,8sector,Valid,1.959183673,5.584962501,3.118701242,344.6200415,0.5014577259,0.6730685825,0.9046300238,0.2989901371,Approach2,LSP,,,,,JNY_arial_Approach2
JNY_arial,503868,2134640,500089,2133068,Klippel,Invalid,1.959183673,5.584962501,3.118701242,344.6200415,0.5014577259,0.6730685825,0.9046300238,0.2989901371,Approach2,LSP,,,,,JNY_arial_Approach2
JO_arial,502501,2138154,500089,2136868,4sector,Invalid,2.057142857,5.169925001,3.005142796,253.9947889,0.6693877551,0.5874584826,0.8311858881,0.2203642494,Approach2,LSP,,,,,JO_arial_Approach2
JO_arial,502501,2138154,500089,2136868,6sector,Invalid,2.057142857,5.169925001,3.005142796,253.9947889,0.6693877551,0.5874584826,0.8311858881,0.2203642494,Approach2,LSP,,,,,JO_arial_Approach2
JO_arial,502501,2138154,500089,2136868,8sector,Valid,2.057142857,5.169925001,3.005142796,253.9947889,0.6693877551,0.5874584826,0.8311858881,0.2203642494,Approach2,LSP,,,,,JO_arial_Approach2
JO_arial,502501,2138154,500089,2136868,Klippel,Invalid,2.057142857,5.169925001,3.005142796,253.9947889,0.6693877551,0.5874584826,0.8311858881,0.2203642494,Approach2,LSP,,,,,JO_arial_Approach2
JRA_arial,502859,2142009,500089,2140668,4sector,Invalid,2.057142857,6.169925001,3.226094419,707.9770396,0.6693877551,0.7937292413,0.9740867597,0.6142363376,Approach2,LSP,,,,,JRA_arial_Approach2
JRA_arial,502859,2142009,500089,2140668,6sector,Valid,2.057142857,6.169925001,3.226094419,707.9770396,0.6693877551,0.7937292413,0.9740867597,0.6142363376,Approach2,LSP,,,,,JRA_arial_Approach2
JRA_arial,502859,2142009,500089,2140668,8sector,Valid,2.057142857,6.169925001,3.226094419,707.9770396,0.6693877551,0.7937292413,0.9740867597,0.6142363376,Approach2,LSP,,,,,JRA_arial_Approach2
JRA_arial,502859,2142009,500089,2140668,Klippel,Invalid,2.057142857,6.169925001,3.226094419,707.9770396,0.6693877551,0.7937292413,0.9740867597,0.6142363376,Approach2,LSP,,,,,JRA_arial_Approach2
JXD_arial,503597,2145964,500089,2144468,4sector,Invalid,2.081632653,5.672425342,3.129526508,492.7380536,0.7113702624,0.6911096091,0.9116312848,0.4274963742,Approach2,LSP,,,,,JXD_arial_Approach2
JXD_arial,503597,2145964,500089,2144468,6sector,Invalid,2.081632653,5.672425342,3.129526508,492.7380536,0.7113702624,0.6911096091,0.9116312848,0.4274963742,Approach2,LSP,,,,,JXD_arial_Approach2
JXD_arial,503597,2145964,500089,2144468,8sector,Valid,2.081632653,5.672425342,3.129526508,492.7380536,0.7113702624,0.6911096091,0.9116312848,0.4274963742,Approach2,LSP,,,,,JXD_arial_Approach2
JXD_arial,503597,2145964,500089,2144468,Klippel,Invalid,2.081632653,5.672425342,3.129526508,492.7380536,0.7113702624,0.6911096091,0.9116312848,0.4274963742,Approach2,LSP,,,,,JXD_arial_Approach2
KIW_arial,500225,2151400,504279,2153640,4sector,Invalid,2,5.584962501,3.148859313,270.9474329,0.5714285714,0.6730685825,0.924134812,0.2350722546,Approach2,LSP,,,,,KIW_arial_Approach2
KIW_arial,500225,2151400,504279,2153640,6sector,Invalid,2,5.584962501,3.148859313,270.9474329,0.5714285714,0.6730685825,0.924134812,0.2350722546,Approach2,LSP,,,,,KIW_arial_Approach2
KIW_arial,500225,2151400,504279,2153640,8sector,Invalid,2,5.584962501,3.148859313,270.9474329,0.5714285714,0.6730685825,0.924134812,0.2350722546,Approach2,LSP,,,,,KIW_arial_Approach2
KIW_arial,500225,2151400,504279,2153640,Klippel,Invalid,2,5.584962501,3.148859313,270.9474329,0.5714285714,0.6730685825,0.924134812,0.2350722546,Approach2,LSP,,,,,KIW_arial_Approach2
KJ_arial,500225,2155200,502744,2157440,4sector,Invalid,1.941176471,5.044394119,2.827025535,221.1687559,0.4705882353,0.5615651324,0.7159882192,0.1918845937,Approach2,LSP,,,,,KJ_arial_Approach2
KJ_arial,500225,2155200,502744,2157440,6sector,Valid,1.941176471,5.044394119,2.827025535,221.1687559,0.4705882353,0.5615651324,0.7159882192,0.1918845937,Approach2,LSP,,,,,KJ_arial_Approach2
KJ_arial,500225,2155200,502744,2157440,8sector,Valid,1.941176471,5.044394119,2.827025535,221.1687559,0.4705882353,0.5615651324,0.7159882192,0.1918845937,Approach2,LSP,,,,,KJ_arial_Approach2
KJ_arial,500225,2155200,502744,2157440,Klippel,Invalid,1.941176471,5.044394119,2.827025535,221.1687559,0.4705882353,0.5615651324,0.7159882192,0.1918845937,Approach2,LSP,,,,,KJ_arial_Approach2
KJP_arial,503734,2161035,500225,2159000,4sector,Invalid,2,5.584962501,3.104806954,339.6999473,0.5714285714,0.6730685825,0.8956438668,0.2947214949,Approach2,LSP,,,,,KJP_arial_Approach2
KJP_arial,503734,2161035,500225,2159000,6sector,Invalid,2,5.584962501,3.104806954,339.6999473,0.5714285714,0.6730685825,0.8956438668,0.2947214949,Approach2,LSP,,,,,KJP_arial_Approach2
KJP_arial,503734,2161035,500225,2159000,8sector,Valid,2,5.584962501,3.104806954,339.6999473,0.5714285714,0.6730685825,0.8956438668,0.2947214949,Approach2,LSP,,,,,KJP_arial_Approach2
KJP_arial,503734,2161035,500225,2159000,Klippel,Invalid,2,5.584962501,3.104806954,339.6999473,0.5714285714,0.6730685825,0.8956438668,0.2947214949,Approach2,LSP,,,,,KJP_arial_Approach2
KJQ_arial,500225,2162800,502744,2165040,4sector,Invalid,2.030769231,6.044394119,3.153440713,550.3265759,0.6241758242,0.767835891,0.9270978411,0.4774598067,Approach2,LSP,,,,,KJQ_arial_Approach2
KJQ_arial,500225,2162800,502744,2165040,6sector,Valid,2.030769231,6.044394119,3.153440713,550.3265759,0.6241758242,0.767835891,0.9270978411,0.4774598067,Approach2,LSP,,,,,KJQ_arial_Approach2
KJQ_arial,500225,2162800,502744,2165040,8sector,Valid,2.030769231,6.044394119,3.153440713,550.3265759,0.6241758242,0.767835891,0.9270978411,0.4774598067,Approach2,LSP,,,,,KJQ_arial_Approach2
KJQ_arial,500225,2162800,502744,2165040,Klippel,Invalid,2.030769231,6.044394119,3.153440713,550.3265759,0.6241758242,0.767835891,0.9270978411,0.4774598067,Approach2,LSP,,,,,KJQ_arial_Approach2
LAC_arial,504688,2171095,500225,2172640,4sector,Invalid,2,6.044394119,3.17595537,480.45842,0.5714285714,0.767835891,0.9416592372,0.4168426429,Approach2,LSP,,,,,LAC_arial_Approach2
LAC_arial,504688,2171095,500225,2172640,6sector,Invalid,2,6.044394119,3.17595537,480.45842,0.5714285714,0.767835891,0.9416592372,0.4168426429,Approach2,LSP,,,,,LAC_arial_Approach2
LAC_arial,504688,2171095,500225,2172640,8sector,Valid,2,6.044394119,3.17595537,480.45842,0.5714285714,0.767835891,0.9416592372,0.4168426429,Approach2,LSP,,,,,LAC_arial_Approach2
LAC_arial,504688,2171095,500225,2172640,Klippel,Invalid,2,6.044394119,3.17595537,480.45842,0.5714285714,0.767835891,0.9416592372,0.4168426429,Approach2,LSP,,,,,LAC_arial_Approach2
LBP_arial,502814,2174419,502380,2176440,4sector,Invalid,2.1,5.977279923,3.121257456,578.8625588,0.7428571429,0.7539921949,0.90628326,0.5022174424,Approach2,LSP,,,,,LBP_arial_Approach2
LBP_arial,502814,2174419,502380,2176440,6sector,Invalid,2.1,5.977279923,3.121257456,578.8625588,0.7428571429,0.7539921949,0.90628326,0.5022174424,Approach2,LSP,,,,,LBP_arial_Approach2
LBP_arial,502814,2174419,502380,2176440,8sector,Valid,2.1,5.977279923,3.121257456,578.8625588,0.7428571429,0.7539921949,0.90628326,0.5022174424,Approach2,LSP,,,,,LBP_arial_Approach2
LBP_arial,502814,2174419,502380,2176440,Klippel,Invalid,2.1,5.977279923,3.121257456,578.8625588,0.7428571429,0.7539921949,0.90628326,0.5022174424,Approach2,LSP,,,,,LBP_arial_Approach2
LZT_arial,503050,2178000,500225,2180240,4sector,Invalid,1.941176471,5.044394119,2.834221484,251.3952611,0.4705882353,0.5615651324,0.7206422125,0.2181089157,Approach2,LSP,,,,,LZT_arial_Approach2
LZT_arial,503050,2178000,500225,2180240,6sector,Valid,1.941176471,5.044394119,2.834221484,251.3952611,0.4705882353,0.5615651324,0.7206422125,0.2181089157,Approach2,LSP,,,,,LZT_arial_Approach2
LZT_arial,503050,2178000,500225,2180240,8sector,Valid,1.941176471,5.044394119,2.834221484,251.3952611,0.4705882353,0.5615651324,0.7206422125,0.2181089157,Approach2,LSP,,,,,LZT_arial_Approach2
LZT_arial,503050,2178000,500225,2180240,Klippel,Valid,1.941176471,5.044394119,2.834221484,251.3952611,0.4705882353,0.5615651324,0.7206422125,0.2181089157,Approach2,LSP,,,,,LZT_arial_Approach2
MB_arial,503974,2186434,500228,2185600,4sector,Invalid,2.042553191,5.584962501,3.106801888,316.9117413,0.6443768997,0.6730685825,0.8969340945,0.2749505937,Approach2,LSP,,,,,MB_arial_Approach2
MB_arial,503974,2186434,500228,2185600,6sector,Valid,2.042553191,5.584962501,3.106801888,316.9117413,0.6443768997,0.6730685825,0.8969340945,0.2749505937,Approach2,LSP,,,,,MB_arial_Approach2
MB_arial,503974,2186434,500228,2185600,8sector,Valid,2.042553191,5.584962501,3.106801888,316.9117413,0.6443768997,0.6730685825,0.8969340945,0.2749505937,Approach2,LSP,,,,,MB_arial_Approach2
MB_arial,503974,2186434,500228,2185600,Klippel,Invalid,2.042553191,5.584962501,3.106801888,316.9117413,0.6443768997,0.6730685825,0.8969340945,0.2749505937,Approach2,LSP,,,,,MB_arial_Approach2
MMK_arial,505835,2189400,500228,2189400,4sector,Invalid,1.965517241,5.832890014,3.02405993,300.2154879,0.5123152709,0.7242087788,0.8434205793,0.2604650313,Approach2,LSP,,,,,MMK_arial_Approach2
MMK_arial,505835,2189400,500228,2189400,6sector,Invalid,1.965517241,5.832890014,3.02405993,300.2154879,0.5123152709,0.7242087788,0.8434205793,0.2604650313,Approach2,LSP,,,,,MMK_arial_Approach2
MMK_arial,505835,2189400,500228,2189400,8sector,Valid,1.965517241,5.832890014,3.02405993,300.2154879,0.5123152709,0.7242087788,0.8434205793,0.2604650313,Approach2,LSP,,,,,MMK_arial_Approach2
MMK_arial,505835,2189400,500228,2189400,Klippel,Invalid,1.965517241,5.832890014,3.02405993,300.2154879,0.5123152709,0.7242087788,0.8434205793,0.2604650313,Approach2,LSP,,,,,MMK_arial_Approach2
MNW_arial,500228,2193200,506337,2195440,4sector,Invalid,1.96875,5.977279923,3.119418125,352.5028843,0.5178571429,0.7539921949,0.9050936688,0.305829241,Approach2,LSP,,,,,MNW_arial_Approach2
MNW_arial,500228,2193200,506337,2195440,6sector,Invalid,1.96875,5.977279923,3.119418125,352.5028843,0.5178571429,0.7539921949,0.9050936688,0.305829241,Approach2,LSP,,,,,MNW_arial_Approach2
MNW_arial,500228,2193200,506337,2195440,8sector,Invalid,1.96875,5.977279923,3.119418125,352.5028843,0.5178571429,0.7539921949,0.9050936688,0.305829241,Approach2,LSP,,,,,MNW_arial_Approach2
MNW_arial,500228,2193200,506337,2195440,Klippel,Invalid,1.96875,5.977279923,3.119418125,352.5028843,0.5178571429,0.7539921949,0.9050936688,0.305829241,Approach2,LSP,,,,,MNW_arial_Approach2
MP_arial,504004,2198296,500228,2197000,4sector,Invalid,2,5.285402219,3.150091005,196.0256755,0.5714285714,0.6112780559,0.9249314107,0.1700706185,Approach2,LSP,,,,,MP_arial_Approach2
MP_arial,504004,2198296,500228,2197000,6sector,Invalid,2,5.285402219,3.150091005,196.0256755,0.5714285714,0.6112780559,0.9249314107,0.1700706185,Approach2,LSP,,,,,MP_arial_Approach2
MP_arial,504004,2198296,500228,2197000,8sector,Valid,2,5.285402219,3.150091005,196.0256755,0.5714285714,0.6112780559,0.9249314107,0.1700706185,Approach2,LSP,,,,,MP_arial_Approach2
MP_arial,504004,2198296,500228,2197000,Klippel,Invalid,2,5.285402219,3.150091005,196.0256755,0.5714285714,0.6112780559,0.9249314107,0.1700706185,Approach2,LSP,,,,,MP_arial_Approach2
MY_arial,503774,2203040,500228,2200800,4sector,Invalid,1.95,5.285402219,3.105003182,196.6946088,0.4857142857,0.6112780559,0.8957707779,0.1706509807,Approach2,LSP,,,,,MY_arial_Approach2
MY_arial,503774,2203040,500228,2200800,6sector,Valid,1.95,5.285402219,3.105003182,196.6946088,0.4857142857,0.6112780559,0.8957707779,0.1706509807,Approach2,LSP,,,,,MY_arial_Approach2
MY_arial,503774,2203040,500228,2200800,8sector,Valid,1.95,5.285402219,3.105003182,196.6946088,0.4857142857,0.6112780559,0.8957707779,0.1706509807,Approach2,LSP,,,,,MY_arial_Approach2
MY_arial,503774,2203040,500228,2200800,Klippel,Invalid,1.95,5.285402219,3.105003182,196.6946088,0.4857142857,0.6112780559,0.8957707779,0.1706509807,Approach2,LSP,,,,,MY_arial_Approach2
NB_arial,503455,2206113,500234,2204600,4sector,Invalid,2.048780488,5.392317423,3.057671888,354.8638012,0.6550522648,0.6333315361,0.8651591759,0.3078775573,Approach2,LSP,,,,,NB_arial_Approach2
NB_arial,503455,2206113,500234,2204600,6sector,Invalid,2.048780488,5.392317423,3.057671888,354.8638012,0.6550522648,0.6333315361,0.8651591759,0.3078775573,Approach2,LSP,,,,,NB_arial_Approach2
NB_arial,503455,2206113,500234,2204600,8sector,Valid,2.048780488,5.392317423,3.057671888,354.8638012,0.6550522648,0.6333315361,0.8651591759,0.3078775573,Approach2,LSP,,,,,NB_arial_Approach2
NB_arial,503455,2206113,500234,2204600,Klippel,Invalid,2.048780488,5.392317423,3.057671888,354.8638012,0.6550522648,0.6333315361,0.8651591759,0.3078775573,Approach2,LSP,,,,,NB_arial_Approach2
ND_arial,503251,2210564,500234,2208400,4sector,Invalid,2,4.584962501,2.640336065,233.4774632,0.5714285714,0.4667978238,0.5952464581,0.2025635492,Approach2,LSP,,,,,ND_arial_Approach2
ND_arial,503251,2210564,500234,2208400,6sector,Invalid,2,4.584962501,2.640336065,233.4774632,0.5714285714,0.4667978238,0.5952464581,0.2025635492,Approach2,LSP,,,,,ND_arial_Approach2
ND_arial,503251,2210564,500234,2208400,8sector,Valid,2,4.584962501,2.640336065,233.4774632,0.5714285714,0.4667978238,0.5952464581,0.2025635492,Approach2,LSP,,,,,ND_arial_Approach2
ND_arial,503251,2210564,500234,2208400,Klippel,Invalid,2,4.584962501,2.640336065,233.4774632,0.5714285714,0.4667978238,0.5952464581,0.2025635492,Approach2,LSP,,,,,ND_arial_Approach2
NJY_arial,503868,2214440,500234,2212200,4sector,Invalid,1.965517241,5.832890014,2.864707001,468.9496864,0.5123152709,0.7242087788,0.7403587772,0.4068577394,Approach2,LSP,,,,,NJY_arial_Approach2
NJY_arial,503868,2214440,500234,2212200,6sector,Invalid,1.965517241,5.832890014,2.864707001,468.9496864,0.5123152709,0.7242087788,0.7403587772,0.4068577394,Approach2,LSP,,,,,NJY_arial_Approach2
NJY_arial,503868,2214440,500234,2212200,8sector,Valid,1.965517241,5.832890014,2.864707001,468.9496864,0.5123152709,0.7242087788,0.7403587772,0.4068577394,Approach2,LSP,,,,,NJY_arial_Approach2
NJY_arial,503868,2214440,500234,2212200,Klippel,Invalid,1.965517241,5.832890014,2.864707001,468.9496864,0.5123152709,0.7242087788,0.7403587772,0.4068577394,Approach2,LSP,,,,,NJY_arial_Approach2
NPP_arial,504596,2217296,500234,2216000,4sector,Invalid,2.081632653,5.672425342,3.184817078,438.163548,0.7113702624,0.6911096091,0.9473905634,0.3801478833,Approach2,LSP,,,,,NPP_arial_Approach2
NPP_arial,504596,2217296,500234,2216000,6sector,Invalid,2.081632653,5.672425342,3.184817078,438.163548,0.7113702624,0.6911096091,0.9473905634,0.3801478833,Approach2,LSP,,,,,NPP_arial_Approach2
NPP_arial,504596,2217296,500234,2216000,8sector,Valid,2.081632653,5.672425342,3.184817078,438.163548,0.7113702624,0.6911096091,0.9473905634,0.3801478833,Approach2,LSP,,,,,NPP_arial_Approach2
NPP_arial,504596,2217296,500234,2216000,Klippel,Invalid,2.081632653,5.672425342,3.184817078,438.163548,0.7113702624,0.6911096091,0.9473905634,0.3801478833,Approach2,LSP,,,,,NPP_arial_Approach2
NUO_arial,505549,2221241,500234,2219800,4sector,Invalid,2,5.906890596,3.114911099,509.5191819,0.5714285714,0.7394729349,0.9021787417,0.4420555735,Approach2,LSP,,,,,NUO_arial_Approach2
NUO_arial,505549,2221241,500234,2219800,6sector,Invalid,2,5.906890596,3.114911099,509.5191819,0.5714285714,0.7394729349,0.9021787417,0.4420555735,Approach2,LSP,,,,,NUO_arial_Approach2
NUO_arial,505549,2221241,500234,2219800,8sector,Valid,2,5.906890596,3.114911099,509.5191819,0.5714285714,0.7394729349,0.9021787417,0.4420555735,Approach2,LSP,,,,,NUO_arial_Approach2
NUO_arial,505549,2221241,500234,2219800,Klippel,Invalid,2,5.906890596,3.114911099,509.5191819,0.5714285714,0.7394729349,0.9021787417,0.4420555735,Approach2,LSP,,,,,NUO_arial_Approach2
NWW_arial,500533,2229640,506718,2229640,4sector,Invalid,1.97260274,6.169925001,3.121127267,499.7725653,0.5244618395,0.7937292413,0.9061990597,0.4335994714,Approach2,LSP,,,,,NWW_arial_Approach2
NWW_arial,500533,2229640,506718,2229640,6sector,Invalid,1.97260274,6.169925001,3.121127267,499.7725653,0.5244618395,0.7937292413,0.9061990597,0.4335994714,Approach2,LSP,,,,,NWW_arial_Approach2
NWW_arial,500533,2229640,506718,2229640,8sector,Invalid,1.97260274,6.169925001,3.121127267,499.7725653,0.5244618395,0.7937292413,0.9061990597,0.4335994714,Approach2,LSP,,,,,NWW_arial_Approach2
NWW_arial,500533,2229640,506718,2229640,Klippel,Invalid,1.97260274,6.169925001,3.121127267,499.7725653,0.5244618395,0.7937292413,0.9061990597,0.4335994714,Approach2,LSP,,,,,NWW_arial_Approach2
O_arial,501982,2231467,500737,2233440,4sector,Invalid,2,4.392317423,2.92779897,85.55048712,0.5714285714,0.4270607774,0.7811636254,0.07422305379,Approach2,LSP,,,,,O_arial_Approach2
O_arial,501982,2231467,500737,2233440,6sector,Invalid,2,4.392317423,2.92779897,85.55048712,0.5714285714,0.4270607774,0.7811636254,0.07422305379,Approach2,LSP,,,,,O_arial_Approach2
O_arial,501982,2231467,500737,2233440,8sector,Valid,2,4.392317423,2.92779897,85.55048712,0.5714285714,0.4270607774,0.7811636254,0.07422305379,Approach2,LSP,,,,,O_arial_Approach2
O_arial,501982,2231467,500737,2233440,Klippel,Invalid,2,4.392317423,2.92779897,85.55048712,0.5714285714,0.4270607774,0.7811636254,0.07422305379,Approach2,LSP,,,,,O_arial_Approach2
OMJ_arial,500401,2242895,504899,2244840,4sector,Invalid,2.054794521,6.22881869,3.225869349,620.5778585,0.6653620352,0.8058772872,0.9739411958,0.5384093687,Approach2,LSP,,,,,OMJ_arial_Approach2
OMJ_arial,500401,2242895,504899,2244840,6sector,Invalid,2.054794521,6.22881869,3.225869349,620.5778585,0.6653620352,0.8058772872,0.9739411958,0.5384093687,Approach2,LSP,,,,,OMJ_arial_Approach2
OMJ_arial,500401,2242895,504899,2244840,8sector,Valid,2.054794521,6.22881869,3.225869349,620.5778585,0.6653620352,0.8058772872,0.9739411958,0.5384093687,Approach2,LSP,,,,,OMJ_arial_Approach2
OMJ_arial,500401,2242895,504899,2244840,Klippel,Invalid,2.054794521,6.22881869,3.225869349,620.5778585,0.6653620352,0.8058772872,0.9739411958,0.5384093687,Approach2,LSP,,,,,OMJ_arial_Approach2
OPN_arial,504185,2246400,500149,2248030,4sector,Invalid,2.068965517,5.906890596,3.209464556,467.4570372,0.6896551724,0.7394729349,0.9633313651,0.4055627266,Approach2,LSP,,,,,OPN_arial_Approach2
OPN_arial,504185,2246400,500149,2248030,6sector,Valid,2.068965517,5.906890596,3.209464556,467.4570372,0.6896551724,0.7394729349,0.9633313651,0.4055627266,Approach2,LSP,,,,,OPN_arial_Approach2
OPN_arial,504185,2246400,500149,2248030,8sector,Valid,2.068965517,5.906890596,3.209464556,467.4570372,0.6896551724,0.7394729349,0.9633313651,0.4055627266,Approach2,LSP,,,,,OPN_arial_Approach2
OPN_arial,504185,2246400,500149,2248030,Klippel,Invalid,2.068965517,5.906890596,3.209464556,467.4570372,0.6896551724,0.7394729349,0.9633313651,0.4055627266,Approach2,LSP,,,,,OPN_arial_Approach2
P_arial,501782,2252235,500237,2250200,4sector,Invalid,2,4.392317423,2.891851946,121.6730781,0.5714285714,0.4270607774,0.757914821,0.105562782,Approach2,LSP,,,,,P_arial_Approach2
P_arial,501782,2252235,500237,2250200,6sector,Invalid,2,4.392317423,2.891851946,121.6730781,0.5714285714,0.4270607774,0.757914821,0.105562782,Approach2,LSP,,,,,P_arial_Approach2
P_arial,501782,2252235,500237,2250200,8sector,Valid,2,4.392317423,2.891851946,121.6730781,0.5714285714,0.4270607774,0.757914821,0.105562782,Approach2,LSP,,,,,P_arial_Approach2
P_arial,501782,2252235,500237,2250200,Klippel,Invalid,2,4.392317423,2.891851946,121.6730781,0.5714285714,0.4270607774,0.757914821,0.105562782,Approach2,LSP,,,,,P_arial_Approach2
PAZ_arial,501563,2256191,504336,2254000,4sector,Invalid,2.035714286,5.832890014,3.175730156,409.1859176,0.6326530612,0.7242087788,0.9415135796,0.355007077,Approach2,LSP,,,,,PAZ_arial_Approach2
PAZ_arial,501563,2256191,504336,2254000,6sector,Valid,2.035714286,5.832890014,3.175730156,409.1859176,0.6326530612,0.7242087788,0.9415135796,0.355007077,Approach2,LSP,,,,,PAZ_arial_Approach2
